year,date,day_night,casualty,city,accident_class,accident_subclass,road_type,longitude,latitude
2014,2014041211,1,1,1,2,6,0,126.8849139,37.11319001
2014,2014041401,0,1,12,2,7,2,129.01242054,35.22880401
2014,2014041316,1,1,6,2,4,0,128.56296177,35.84838673
2014,2014041315,1,1,8,1,2,0,127.88137273,37.84041081
2014,2014042220,0,1,1,2,7,0,126.93123702,37.38682274
2014,2014042116,1,1,11,2,4,1,127.07788463,37.66227876
2014,2014042105,0,1,11,1,3,2,126.92717554,37.46031859
2014,2014041905,0,1,1,1,3,0,126.91469741,37.29832585
2014,2014042018,0,2,2,0,5,0,128.7497299,35.65048114
2014,2014050121,0,2,10,0,4,0,126.64694608,37.45744716
2014,2014050119,0,7,1,0,4,0,127.06443477,37.06297393
2014,2014050121,0,1,13,2,7,2,127.45654359,36.63467691
2014,2014050200,0,7,11,0,4,2,126.84033317,37.54156417
2014,2014050214,1,1,3,0,0,0,127.09377677,35.00143901
2013,2013052602,0,1,3,0,4,0,126.45064791,34.8141492
2013,2013052709,1,1,11,2,7,0,126.85622147,37.48806663
2013,2013052514,1,1,4,0,1,2,127.09876655,36.17771056
2013,2013052518,0,1,4,1,3,0,126.61873806,36.37030066
2013,2013052510,1,1,1,0,1,2,126.98649919,37.25237272
2013,2013060115,1,1,2,0,4,0,129.3221862,35.72330412
2013,2013052919,0,1,2,0,0,0,129.40843749,36.48041665
2013,2013060501,0,1,4,2,4,2,126.6257024,36.891310499999996
2013,2013060501,0,1,1,2,7,0,127.30029209999998,37.23670489
2013,2013060800,0,1,10,2,7,0,126.70902393,37.40123785
2013,2013061723,0,1,13,2,4,0,127.94699949,36.96421544
2013,2013061508,1,2,9,0,0,2,127.33255195,36.30174306
2013,2013061421,0,3,0,0,0,0,128.48401745,35.265225799999996
2013,2013070815,1,1,3,2,9,0,127.2384492,34.81003367
2013,2013070818,0,1,3,1,4,0,125.92320027,34.77026264
2013,2013070818,0,1,8,1,4,0,128.98591553,37.18094283
2013,2013070816,1,1,8,2,7,2,128.17421415,38.07015006
2013,2013070601,0,1,0,2,4,0,128.64904339,35.23953479
2013,2013070703,0,2,2,1,3,0,129.20979311,35.82634575
2013,2013070721,0,9,15,0,1,2,126.55627919,33.50736255
2013,2013070609,1,1,1,0,0,0,127.12623824,37.38705119
2013,2013070600,0,4,1,0,1,2,126.78832386,37.84931589
2013,2013070521,0,1,5,1,3,0,126.87998716,35.98812482
2013,2013070407,1,2,1,0,4,2,127.08821329,37.04009947
2013,2013070321,0,1,11,2,6,0,126.90407117,37.4479278
2013,2013070410,1,1,12,0,1,2,129.07174448,35.17690939
2014,2014042122,0,1,1,1,2,0,127.2102623,37.69271975
2014,2014050220,0,1,5,2,7,0,127.14297068,35.83046856
2014,2014050318,0,1,1,2,4,0,126.77074759,37.66269958
2013,2013070115,1,2,3,1,2,0,126.61213996,34.53143636
2013,2013070115,1,2,3,0,5,0,127.04325308,34.341921
2013,2013070106,1,1,9,0,4,0,127.38538158,36.45970948
2013,2013070107,1,1,14,0,0,0,129.39400627,35.53030343
2013,2013070106,1,1,0,1,2,0,128.59948521,35.20341504
2013,2013070205,0,1,13,2,7,0,127.48651279,36.97067567
2013,2013070207,1,1,10,2,4,2,126.67537918,37.56573775
2013,2013070217,1,1,12,2,7,0,129.04570884,35.13514837
2013,2013070211,1,3,1,0,5,4,127.15606732,37.44467171
2013,2013070213,1,1,2,1,8,0,129.37956108,36.3767561
2013,2013063003,0,5,13,0,0,0,127.55522099,36.31609202
2013,2013063004,0,1,4,2,7,2,126.50966606,36.32421792
2013,2013062920,0,1,13,0,4,2,127.93367839,36.98238378
2013,2013062920,0,2,2,0,5,0,129.41227256,36.99339731
2013,2013063010,1,1,11,2,4,0,127.07752474,37.59769643
2013,2013070100,0,1,12,2,4,0,129.04502262,35.12496889
2013,2013070113,1,1,0,2,4,0,128.72414589,34.8690344
2013,2013063022,0,1,8,0,4,0,128.82786826,37.88519178
2013,2013063012,1,3,12,1,3,0,129.07176984,35.07040367
2013,2013070700,0,5,4,1,8,0,126.66979336,36.51478909
2013,2013070705,0,1,14,0,0,0,129.41976872,35.53818075
2013,2013070706,1,2,5,1,3,0,126.75537409,35.99286159
2013,2013051817,1,2,1,0,1,0,126.93409577,36.99417674
2013,2013051900,0,2,1,1,3,0,127.06936028,37.98656654
2013,2013051901,0,1,3,2,4,0,127.54551665,34.96376249
2013,2013052604,0,1,14,2,4,0,129.30501209,35.4300036
2013,2013052509,1,1,0,2,4,0,128.08477405,35.07681556
2013,2013053023,0,1,13,1,3,0,127.92739928,36.22473535
2013,2013060204,0,1,6,2,7,0,128.53706565,35.8402735
2013,2013052900,0,2,13,0,1,2,127.48364484,36.66379212
2013,2013052819,0,1,3,1,8,1,127.49439496,34.91460369
2013,2013052900,0,1,6,0,4,2,128.6168577,35.82948789
2013,2013060700,0,1,1,2,7,0,126.83892303,37.31480069
2013,2013060520,0,1,0,0,5,1,129.04168776,35.38040664
2013,2013062019,0,1,10,2,7,0,126.73868153,37.40095932
2013,2013062623,0,1,11,2,10,0,126.96892935,37.558823499999995
2013,2013062822,0,1,2,2,4,0,128.55665344,35.98864373
2013,2013062615,1,1,3,0,1,0,126.51732775,35.04944771
2013,2013062615,1,1,1,1,2,0,126.95953631,37.00560827
2013,2013062517,1,1,1,2,7,0,127.63385162,37.47563842
2012,2012072602,0,2,0,0,0,0,128.64930957,35.27474149
2012,2012060917,1,1,10,2,7,0,126.67482339,37.45174128
2012,2012061420,0,1,13,0,1,2,127.56252263,36.3083261
2012,2012060209,1,2,1,2,4,2,127.31842455,37.23979886
2013,2013100307,1,1,5,0,0,0,126.69101549,35.93978405
2012,2012040704,0,1,5,2,4,0,126.79925549,35.50026936
2012,2012040421,0,1,1,2,6,0,127.102934,37.37326408
2012,2012092210,1,4,5,0,4,1,127.30988799,35.54143107
2012,2012081523,0,3,13,0,1,0,127.59184456,36.50155977
2012,2012060610,1,1,12,2,6,0,129.07485416,35.1844154
2013,2013061300,0,2,4,1,8,0,126.90869709,36.68106809
2013,2013062117,1,3,1,0,1,2,127.19976065,37.67261172
2013,2013061922,0,1,1,2,6,0,127.35378124,37.27483125
2013,2013061918,0,2,3,0,5,0,126.56323817,34.7060391
2013,2013061910,1,2,3,0,5,0,126.07703324,34.59270334
2013,2013070323,0,3,4,1,2,0,126.38229305,36.98842454
2013,2013070205,0,3,11,0,1,2,127.13960985,37.50698275
2013,2013070109,1,1,2,0,1,0,128.42543376,36.39716494
2013,2013063021,0,1,1,2,4,2,126.78240708,37.44147401
2013,2013062922,0,1,10,0,0,0,126.69139499,37.47279687
2013,2013062918,0,1,13,2,7,2,127.32632949,36.61043414
2013,2013062918,0,1,13,1,8,1,127.60232161,36.84181957
2012,2012020411,1,1,1,0,1,0,127.12435096,37.08864409
2012,2012031309,1,1,4,0,1,2,126.90114406,36.27609118
2012,2012031123,0,6,1,2,9,0,127.55691915,37.21720891
2012,2012031522,0,5,0,0,5,0,128.43126452,35.27633708
2012,2012031512,1,1,1,2,7,0,126.84583203,37.72284348
2012,2012031916,1,2,7,2,7,0,126.87599884,35.210947
2012,2012022504,0,1,0,2,4,0,128.58305129,35.23898024
2012,2012013002,0,4,2,1,3,2,128.41062112,36.08020386
2012,2012020522,0,1,1,1,3,2,127.23236505,37.50093781
2012,2012100320,0,1,1,2,7,2,127.03021237,37.74792294
2012,2012112100,0,2,12,2,4,0,128.93406140000002,35.21929013
2012,2012081808,1,5,3,0,1,2,126.68557525,34.7942887
2012,2012080721,0,1,1,2,7,2,126.64747989,37.66886725
2012,2012091001,0,1,2,2,4,0,128.69910887,36.56643239
2012,2012091306,1,1,5,2,7,2,127.07153899,35.86910351
2013,2013071306,1,2,1,0,0,0,127.27954244,37.47025359
2013,2013071222,0,1,1,2,4,0,127.18449744,37.89970437
2013,2013061823,0,1,12,2,7,0,129.10811061,35.17397959
2013,2013062623,0,1,12,1,3,2,129.00618658,35.15244324
2013,2013052714,1,1,14,1,3,0,129.3158209,35.56775618
2013,2013060200,0,1,1,1,3,0,126.93736438,37.38165113
2013,2013060114,1,1,4,2,4,0,126.9221125,36.29684856
2013,2013060203,0,1,7,0,5,2,126.82435611,35.19073339
2013,2013060520,0,1,1,2,7,0,127.16657014,37.8547185
2013,2013060611,1,2,3,1,8,0,126.8846775,34.69519106
2013,2013061007,1,1,6,2,4,0,128.58808773,35.87755279
2013,2013061005,0,1,13,1,4,0,127.58894717,36.58473547
2013,2013061302,0,2,1,1,3,0,127.11787143,37.29179186
2013,2013061316,1,1,0,0,1,2,128.38686087,35.27088206
2013,2013061320,0,2,3,0,0,0,127.72556163,34.73913599
2013,2013061500,0,1,0,2,7,0,128.32742194,34.98533125
2012,2012030600,0,1,13,2,4,2,127.43848855,36.86091368
2012,2012031605,0,3,12,0,1,0,128.98241104,35.19370595
2012,2012031022,0,2,11,2,7,2,127.07977816,37.66829743
2012,2012031706,1,1,3,2,6,0,126.98146090000002,35.30934141
2012,2012032001,0,1,2,1,2,0,129.4567647,35.68197636
2012,2012022806,1,1,5,2,7,0,127.16375197,35.82527208
2012,2012022221,0,1,11,2,4,0,126.90951515,37.51901808
2012,2012120521,0,1,11,1,3,0,126.94887989,37.56881858
2012,2012121406,1,1,3,2,7,2,126.75224655,35.03540637
2012,2012061410,1,1,1,2,7,2,127.20922921,37.21983131
2012,2012111814,1,1,3,1,4,0,126.85258258,35.41155571
2012,2012112019,0,1,1,2,4,2,126.75249775,37.67132815
2012,2012110418,0,1,9,2,7,0,127.34226197,36.30287418
2012,2012110318,0,1,7,2,4,0,126.87324598,35.15166411
2012,2012110103,0,1,2,2,4,0,129.33194974,36.07379847
2012,2012122923,0,1,7,2,6,0,126.8671172,35.15767366
2012,2012010411,1,1,1,2,7,2,127.01619854,37.27564559
2012,2012061210,1,1,13,0,0,0,127.90699596,36.96621626
2012,2012071019,0,3,5,0,4,0,127.10520631,35.81908027
2013,2013062507,1,1,1,2,10,2,127.03518855,37.25260992
2013,2013062321,0,1,1,0,1,2,126.94261438,37.34686485
2013,2013013017,1,1,14,2,7,0,129.34192093,35.57811508
2013,2013051310,1,1,5,0,0,0,126.68316434,35.50564333
2013,2013090405,0,2,2,0,0,0,128.26040071,36.18764305
2013,2013020210,1,1,8,2,7,0,128.88384398,37.74792794
2013,2013032008,1,2,5,0,4,2,127.407152,35.42974695
2013,2013031806,1,1,11,2,7,0,126.84529337,37.54648608
2013,2013032923,0,8,1,0,5,0,127.21821255,37.34691392
2013,2013032106,1,1,2,0,4,2,128.19899782,36.41842097
2013,2013032015,1,1,6,2,7,2,128.53752827,35.85878776
2013,2013083113,1,1,8,1,3,0,128.88031038,37.72316298
2013,2013071213,1,3,12,0,5,0,128.87818998,35.08895903
2013,2013071300,0,1,0,2,10,2,128.57270081,35.22579103
2014,2014062620,0,1,13,0,4,0,128.21759988,37.16075778
2014,2014122717,1,1,1,2,7,0,127.65669924,37.17210239
2014,2014111515,1,2,13,0,4,0,127.72355557,36.92741819
2014,2014111505,0,1,2,2,4,0,128.81892826,35.878674600000004
2014,2014112315,1,1,11,2,7,0,126.90705586,37.51948348
2014,2014112520,0,1,6,2,7,0,128.59357397,35.87533922
2014,2014112214,1,4,13,0,0,0,127.33496555,36.61932619
2014,2014112105,0,2,11,2,10,0,127.07747605,37.566030100000006
2014,2014112119,0,1,9,0,1,2,127.38891111,36.43426272
2014,2014113006,1,1,1,2,7,2,126.76949153,37.60224878
2014,2014113018,0,1,0,0,0,0,128.50978016,35.47678223
2014,2014113017,1,1,1,1,3,0,127.23532902,36.93966553
2014,2014113017,1,2,6,1,3,0,128.66887442,35.87815512
2014,2014112914,1,1,11,2,6,2,126.93029891,37.56716204
2014,2014112707,1,3,5,0,1,2,127.3427523,35.55815913
2014,2014120702,0,1,4,0,4,2,127.00382351,36.77453464
2014,2014120523,0,1,1,2,7,0,126.90437924,37.70491107
2014,2014120513,1,9,3,0,4,0,126.60032526,34.5600623
2014,2014121405,0,1,3,1,8,0,126.55728852,34.57963047
2014,2014121101,0,1,12,0,1,2,129.06550163,35.15771394
2014,2014121115,1,1,1,2,4,2,126.75650721,37.81248969
2014,2014121922,0,3,1,0,0,4,127.01285601,37.26922298
2014,2014121906,1,1,12,2,4,2,129.09297962,35.22573285
2014,2014121908,1,3,1,0,0,0,126.78147745,37.38852242
2014,2014121823,0,1,0,2,4,0,128.93182002,35.22304034
2014,2014122420,0,1,11,2,6,0,127.02481903,37.60414791
2014,2014122420,0,1,4,2,9,0,126.40120884,36.72170028
2014,2014122216,1,2,9,0,1,2,127.40027036,36.44175543
2014,2014122200,0,1,10,1,3,0,126.70981004,37.54563008
2014,2014123107,1,1,0,1,3,0,128.63377561,34.813076200000005
2014,2014122906,1,1,14,2,4,2,129.34730213,35.40462595
2014,2014122922,0,2,13,0,5,0,127.49852772,36.998662700000004
2014,2014122921,0,1,4,2,7,2,127.08963937,36.20279705
2014,2014121606,1,1,7,2,7,2,126.86435508,35.15141942
2014,2014111220,0,1,4,2,10,1,127.03250387,36.757171299999996
2014,2014110717,1,1,5,2,10,0,127.03688827,35.9758953
2014,2014110609,1,1,5,0,1,2,126.55604241,35.95422425
2014,2014110807,1,1,6,0,1,2,128.49428013,35.84461109
2014,2014100811,1,1,3,0,1,0,126.49580335,35.15416408
2014,2014100621,0,1,8,1,3,0,128.95581013,37.20292161
2014,2014100623,0,1,7,2,4,2,126.90415142,35.14893278
2014,2014101510,1,1,0,2,6,0,128.03050365,35.14672253
2014,2014101110,1,3,3,1,3,0,126.80486935,34.55483336
2014,2014101100,0,1,1,2,7,2,127.10892154,37.33161307
2014,2014101214,1,1,2,2,7,2,129.10429549,35.983146600000005
2014,2014102021,0,1,4,1,4,0,126.58152258,36.35561428
2014,2014102600,0,2,13,1,3,0,127.67131812,36.81031498
2014,2014102217,1,1,1,2,6,0,127.17224572,37.46184731
2014,2014102409,1,1,5,0,1,2,126.92769199,35.66237706
2014,2014102415,1,1,4,1,3,0,127.22708828,36.22452928
2014,2014103016,1,1,4,0,1,2,126.54454266,36.71338187
2014,2014102818,0,1,1,2,7,0,127.12362775,37.40440226
2014,2014102811,1,1,3,0,0,0,126.35296962,35.26047208
2014,2014102818,0,3,5,0,0,0,126.84370478,36.046479999999995
2014,2014111218,0,1,4,2,7,0,126.60338559,36.32290227
2014,2014111317,1,1,10,2,4,0,126.65676167,37.4129999
2014,2014110905,0,6,8,1,2,0,127.79563582,37.76121512
2014,2014111009,1,1,5,0,1,2,126.77084418,35.75659573
2014,2014111011,1,1,2,0,4,2,128.73929717,35.80429724
2014,2014110607,1,3,1,0,0,0,127.29572842,37.94456433
2014,2014110617,1,1,1,0,1,2,127.00747311,37.2852545
2014,2014110606,1,1,1,0,4,0,127.08707795,37.805649
2014,2014110713,1,1,2,1,3,2,128.0946347,36.34338464
2014,2014110806,1,1,9,2,7,0,127.33998658,36.36981971
2014,2014110911,1,9,3,0,5,2,126.78368504,34.830533700000004
2014,2014111105,0,1,3,0,4,2,127.74173384,34.74443448
2014,2014110917,1,1,1,0,5,0,126.78843390000002,37.37919028
2014,2014110923,0,1,4,0,0,0,126.80788868,36.90412193
2014,2014111919,0,1,0,2,7,0,128.46788485,35.114794700000004
2014,2014112002,0,1,10,2,4,2,126.74557105,37.55566154
2014,2014101005,0,1,2,1,4,0,129.36149039,36.00986373
2014,2014081809,1,1,4,2,7,2,127.09302973,36.78160723
2014,2014082522,0,9,4,0,0,2,127.09882192,36.1188205
2014,2014082515,1,1,2,2,7,0,129.09021293,36.59342375
2014,2014082521,0,3,0,0,5,0,128.65460349,34.95000153
2014,2014082415,1,8,15,0,1,2,126.89706852,33.40659524
2014,2014111311,1,1,4,0,1,2,127.14325034,36.81011063
2014,2014111312,1,5,14,0,4,0,129.40308735,35.50201548
2014,2014111314,1,1,8,2,4,2,128.87595679999998,37.72807261
2014,2014111321,0,1,1,1,3,0,126.89361295,37.653417499999996
2014,2014110818,0,2,6,0,0,5,128.59931123,35.9185526
2014,2014110823,0,2,0,1,4,1,128.63917152,35.22283039
2014,2014100718,0,1,8,2,7,0,127.71669101,37.86393858
2014,2014101012,1,1,10,0,1,0,126.62464908,37.49817801
2014,2014100822,0,1,8,0,0,0,127.36411206,38.23763176
2014,2014101518,0,1,2,2,4,0,128.0912396,36.12661612
2014,2014101315,1,2,0,0,1,2,128.6745795,35.22090508
2014,2014101311,1,4,8,0,4,0,129.13140447,37.44281136
2014,2014101217,1,1,1,1,2,0,127.05337495,37.11715332
2014,2014101808,1,1,12,2,4,1,129.07107863,35.18510458
2014,2014102522,0,1,0,1,3,0,128.83285851,35.28432694
2014,2014102606,1,1,2,2,4,0,129.32120402,35.72731259
2014,2014102602,0,2,0,0,4,0,128.63426936,35.24245124
2014,2014110313,1,1,3,0,1,2,126.81271828,34.72001982
2014,2014110309,1,2,0,0,4,2,128.06910706,35.19145223
2014,2014111307,1,1,0,0,1,2,128.72707811,35.30331671
2014,2014110504,0,1,10,2,7,2,126.6905772,37.422970899999996
2014,2014110501,0,1,1,1,4,0,127.44077076,37.71827116
2014,2014110407,1,1,11,0,1,2,127.02560953,37.64734328
2014,2014111218,0,1,4,2,7,2,127.09627251,36.69743844
2014,2014120621,0,2,1,2,4,0,126.79293151,37.47870029
2014,2014120511,1,1,11,2,4,0,127.07725062,37.61811088
2014,2014120317,1,1,6,2,10,2,128.60870957,35.8549514
2014,2014121213,1,4,1,2,7,2,127.00328197,37.26210726
2014,2014121413,1,5,4,1,2,0,126.85666780000001,36.68604495
2014,2014120919,0,1,10,2,4,0,126.73507337,37.44834291
2014,2014120919,0,1,1,2,4,0,126.59386076,37.65380312
2014,2014121007,1,1,6,2,7,0,128.5727437,35.88812189
2014,2014120813,1,1,1,2,7,2,126.66883502,37.64408019
2014,2014120814,1,2,1,0,1,0,127.35651643,37.47945793
2014,2014120811,1,1,1,0,4,0,127.06833445,37.15678085
2014,2014121017,1,2,4,0,0,2,127.45828011,36.12859989
2014,2014121819,0,2,2,2,9,0,129.01038991,36.28968721
2014,2014121904,0,2,0,0,0,2,128.70888677,35.33585942
2014,2014121907,1,1,1,0,4,2,127.33784864,37.351032399999994
2014,2014122016,1,2,3,0,4,2,126.44782048,34.76958154
2014,2014121908,1,3,2,0,5,0,128.22312035,35.71544657
2014,2014121517,1,8,8,0,4,2,128.05594309,37.91468611
2014,2014090419,0,1,0,2,10,2,127.92896509,35.02707822
2014,2014090519,0,1,1,0,1,0,126.7394963,37.31387896
2014,2014090504,0,1,14,2,6,0,129.11501643,35.56449285
2014,2014091316,1,1,1,0,5,2,126.78324369999999,37.75439503
2014,2014091316,1,1,12,2,7,2,128.99965107,35.049225299999996
2014,2014120217,1,2,8,1,3,0,129.04211406,37.26889648
2014,2014121318,0,1,15,2,4,2,126.45774235,33.49065407
2014,2014121323,0,2,10,0,4,0,126.67005594,37.57096422
2014,2014121406,1,1,0,2,4,2,129.01927128,35.32619879999999
2014,2014121223,0,1,4,1,3,1,126.73012405,36.00426933
2014,2014121310,1,1,3,1,2,0,126.56228226,34.91116634
2014,2014120909,1,1,9,2,7,0,127.42750919999999,36.35520077
2014,2014121810,1,1,8,0,4,2,129.09624879999998,37.48741817
2014,2014121918,0,1,3,2,7,0,127.34283633,34.83603993
2014,2014122107,1,1,4,1,2,0,126.91080313,36.75852398
2014,2014123107,1,1,15,2,4,0,126.25634584,33.35056327
2014,2014123118,0,1,4,2,7,0,127.18470867,36.15997251
2014,2014123112,1,1,4,1,4,0,126.55628757,36.54188189
2014,2014123102,0,1,6,1,3,2,128.60686526,35.83460206
2014,2014123012,1,1,1,1,4,0,127.50142988,37.72923721
2014,2014123016,1,1,3,1,8,0,127.45839493,34.88142098
2014,2014122923,0,1,6,2,4,0,128.62455164,35.85926688
2014,2014122922,0,1,16,1,3,2,127.22427974,36.44083861
2014,2014123014,1,1,3,1,8,0,126.70674291,34.87811883
2014,2014123011,1,1,8,0,0,2,129.1077681,37.49293997
2014,2014112820,0,4,13,0,4,0,127.83585901,37.07776605
2014,2014120418,0,1,6,2,7,0,128.64375944,35.81787516
2014,2014122101,0,3,6,0,4,0,128.60930809,35.80885781
2014,2014112511,1,1,1,0,0,0,127.21217789,37.906760399999996
2014,2014112610,1,1,0,0,4,2,128.82404652,35.30701831
2014,2014111506,1,1,4,2,7,0,126.85128187,36.73225035
2014,2014111700,0,2,1,1,3,0,126.76767959999998,37.35416781
2014,2014112419,0,2,3,0,1,2,126.81371920000001,34.63977707
2014,2014112520,0,1,1,2,7,2,127.22387349,37.51495249
2014,2014112520,0,2,1,2,7,0,127.12898321,37.41133274
2014,2014112419,0,1,1,2,7,2,127.66524758,37.2231828
2014,2014112509,1,1,5,2,4,0,127.42318954,35.79059964
2014,2014112222,0,1,3,2,4,2,126.38128625,34.81499199
2014,2014112220,0,1,1,2,7,2,127.05236752,37.30887795
2014,2014112206,1,1,6,2,7,2,128.57099694,35.86700484
2014,2014112203,0,1,0,2,7,0,128.74269675,35.49779765
2014,2014120105,0,1,2,0,0,0,129.39087694,35.95672354
2014,2014093001,0,2,4,0,4,0,127.12044713,36.62571439
2014,2014092013,1,3,13,0,4,0,127.39916675,36.61137626
2014,2014102123,0,1,13,0,1,0,127.42368646,36.59411086
2014,2014101606,1,8,4,0,4,0,126.85363519,36.61099836
2014,2014082318,0,7,4,0,4,0,127.24779098,36.73918882
2014,2014121002,0,2,1,0,0,0,127.07325172,37.42718914
2014,2014082504,0,1,1,0,4,2,127.61891764,37.28646283
2014,2014082406,1,1,14,2,7,0,129.35283347,35.60679586
2014,2014082305,0,1,3,2,7,2,127.65497761,34.77249485
2014,2014082304,0,1,1,1,4,0,126.84796498,37.69439161
2014,2014090116,1,1,0,0,1,0,127.81823015,35.63209265
2014,2014090200,0,1,14,0,4,2,129.3477551,35.62980802
2014,2014083021,0,1,9,0,4,2,127.42543251,36.35898596
2014,2014082809,1,1,11,0,1,0,126.89809589,37.47970648
2014,2014090517,1,1,13,0,4,2,127.49559324,37.01868364
2014,2014090718,0,1,0,0,1,0,128.57902038,35.22588814
2014,2014091515,1,1,3,0,1,2,126.60500327,35.18080809
2014,2014092205,0,1,12,2,7,0,129.11255592,35.12437753
2014,2014092207,1,7,1,0,4,0,126.62105818,37.68157109
2014,2014091911,1,1,1,0,4,0,127.08249492,37.78433476
2014,2014091903,0,1,13,0,0,0,127.58847619,36.78864391
2014,2014091711,1,1,1,0,1,0,127.51480634,37.82729134
2014,2014091621,0,1,1,2,7,2,127.18238017,37.71442413
2014,2014093018,0,1,13,0,0,0,127.88616675,36.96147213
2014,2014092910,1,1,5,2,7,0,127.00084479999998,35.96098275
2014,2014092909,1,1,2,1,8,0,128.30146334,35.78202064
2014,2014092601,0,1,2,0,4,0,129.3679669,35.94339839
2014,2014092523,0,1,2,2,4,0,128.29216614,35.91867308
2014,2014092717,1,1,6,1,2,0,128.50788569,35.88895417
2014,2014092819,0,1,1,2,4,0,127.46064009999998,37.47897064
2014,2014092515,1,1,4,1,3,0,126.29143145,36.68138787
2014,2014092703,0,3,12,0,1,2,129.02232182,35.10752137
2014,2014092702,0,3,2,0,4,1,128.35624311,36.10869699
2014,2014092818,0,1,12,0,1,0,129.02402591,35.09397565
2014,2014092612,1,5,8,0,4,0,128.21658307,38.15478956
2014,2014091704,0,1,2,0,0,0,128.33523097,36.06855498
2014,2014091619,0,1,0,2,7,0,128.70777537,35.29294391
2014,2014091519,0,1,13,2,4,0,127.32758095,36.61085876
2014,2014091519,0,1,2,2,9,0,128.39671165,35.78336765
2014,2014092409,1,1,2,1,4,0,129.29651918,35.83158907
2014,2014092310,1,2,5,0,4,2,126.93156432,35.81719443
2014,2014081913,1,1,0,0,1,2,127.9023712,34.83206735
2014,2014122604,0,1,1,2,7,0,126.94237452,37.37318392
2014,2014122721,0,1,3,2,7,2,127.49060588,34.92602871
2014,2014122716,1,1,3,1,4,0,127.50438415,34.59967503
2014,2014122707,1,1,1,2,7,2,127.25658331,37.41849675
2014,2014122220,0,1,13,2,6,0,127.43504317,36.87567781
2014,2014122309,1,2,1,0,1,2,127.06340987,37.09263602
2014,2014122718,0,1,0,2,6,0,128.36524412,35.59821863
2014,2014122718,0,5,0,0,5,0,128.70932685,35.52961169
2014,2014111323,0,1,0,0,0,0,128.57339917,35.2262537
2014,2014112602,0,2,4,2,4,0,126.70363641,36.61131634
2014,2014112515,1,2,1,0,1,0,126.80649922,37.36398334
2014,2014112506,1,1,3,0,1,2,126.42799717,34.85439359
2014,2014112217,1,1,3,0,1,2,127.09655515,34.78758876
2014,2014120101,0,1,1,2,7,0,126.92197204,37.40914982
2014,2014120106,1,1,0,2,4,0,128.67941975,34.86969292
2014,2014120112,1,1,0,0,4,2,128.79876403,35.21290113
2014,2014112810,1,1,7,0,4,2,126.89468907,35.13366688
2014,2014112706,1,1,0,0,1,2,128.41871242,34.88244748
2014,2014112718,0,1,5,2,7,0,127.15866570000001,35.831542
2014,2014120604,0,1,0,1,8,0,128.73144642,35.18860206
